Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
3/31/2020,ID-KS,Kalimantan Selatan,2,0,0,2,7,0,0,7,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.5,1.74,0,0,0,0.00%,0.00%,0.4,1
3/31/2020,ID-KT,Kalimantan Tengah,4,0,2,2,7,2,41,-36,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.56,2.72,0,0.78,0.08,28.57%,585.71%,,1
3/31/2020,ID-KI,Kalimantan Timur,3,1,0,2,16,1,3,12,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.84,4.5,0.28,0.28,0.03,6.25%,18.75%,,
3/31/2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,3.08,0,0,0,0.00%,0.00%,1,1
3/31/2020,ID-BB,Kepulauan Bangka Belitung,1,1,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,1.45,0.72,0.72,0.07,50.00%,0.00%,1,
3/31/2020,ID-KR,Kepulauan Riau,1,0,0,1,5,3,2,0,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.52,2.59,0,1.55,0.16,60.00%,40.00%,0.5,0
3/31/2020,ID-LA,Lampung,0,1,0,-1,7,2,0,5,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,0.77,0.11,0.22,0.02,28.57%,0.00%,0,1
3/31/2020,ID-MA,Maluku,0,0,0,0,1,1,1,-1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,0.54,0,0.54,0.05,100.00%,100.00%,1,1
3/31/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,0.76,0,0,0,0.00%,0.00%,1,1
3/31/2020,ID-NB,Nusa Tenggara Barat,2,0,0,2,2,0,0,2,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.38,0.38,0,0,0,0.00%,0.00%,,
3/31/2020,ID-PA,Papua,1,0,1,0,9,1,3,5,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.23,2.07,0,0.23,0.02,11.11%,33.33%,,1
3/31/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,1.75,0,0.88,0.09,50.00%,50.00%,1,1
3/31/2020,ID-RI,Riau,0,0,0,0,3,0,1,2,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.49,0,0,0,0.00%,33.33%,0,1
3/31/2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,0.64,0,0,0,0.00%,0.00%,1,1
3/31/2020,ID-SN,Sulawesi Selatan,0,1,0,-1,51,4,5,42,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0,5.41,0.11,0.42,0.04,7.84%,9.80%,0,0.5
3/31/2020,ID-ST,Sulawesi Tengah,0,0,0,0,2,0,0,2,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,0.68,0,0,0,0.00%,0.00%,1,1
3/31/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,1.14,0,0,0,0.00%,0.00%,1,1
3/31/2020,ID-SA,Sulawesi Utara,0,0,0,0,1,1,5,-5,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,0.38,0,0.38,0.04,100.00%,500.00%,1,1
3/31/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,1.45,0,0,0,0.00%,12.50%,0,1
3/31/2020,ID-SS,Sumatera Selatan,3,0,0,3,5,2,1,2,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.37,0.61,0,0.24,0.02,40.00%,20.00%,,1
3/31/2020,ID-SU,Sumatera Utara,6,2,0,4,13,4,10,-1,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.4,0.87,0.13,0.27,0.03,30.77%,76.92%,1,
04-01-2020,ID-AC,Aceh,0,0,0,0,5,0,1,4,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0,0.95,0,0,0,0.00%,20.00%,1,1
04-01-2020,ID-BA,Bali,6,0,1,5,18,2,5,11,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,4.27,0,0.47,0.05,11.11%,27.78%,,1
04-01-2020,ID-BT,Banten,12,1,6,5,91,28,190,-127,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.12,8.49,0.09,2.61,0.26,30.77%,208.79%,0.86,0.5
04-01-2020,ID-BE,Bengkulu,0,0,0,0,1,1,0,0,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,0.5,0,0.5,0.05,100.00%,0.00%,0,0
04-01-2020,ID-JK,DKI Jakarta,59,1,0,58,467,107,112,248,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,5.44,43.06,0.09,9.87,0.99,22.91%,23.98%,1.34,0.1
04-01-2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,1,5,17,2,5,10,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,4.68,0,0.55,0.06,11.76%,29.41%,1.2,1
04-01-2020,IDN,Indonesia,149,21,22,106,1677,157,103,1417,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.56,6.32,0.08,0.59,0.06,9.36%,6.14%,1.31,1.5
04-01-2020,ID-JA,Jambi,0,0,0,0,2,0,4,-2,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,0.57,0,0,0,0.00%,200.00%,1,1
04-01-2020,ID-JB,Jawa Barat,20,1,2,17,179,31,87,61,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.44,3.96,0.02,0.69,0.07,17.32%,48.60%,2.86,
04-01-2020,ID-JT,Jawa Tengah,19,8,16,-5,137,32,40,65,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.52,3.77,0.22,0.88,0.09,23.36%,29.20%,1.27,4
04-01-2020,ID-JI,Jawa Timur,9,4,77,-72,126,47,445,-366,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.22,3.11,0.1,1.16,0.12,37.30%,353.17%,9,
04-01-2020,ID-KB,Kalimantan Barat,1,0,0,1,9,2,3,4,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,1.66,0,0.37,0.04,22.22%,33.33%,,1
04-01-2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0,1.74,0,0,0,0.00%,0.00%,0,1
04-01-2020,ID-KT,Kalimantan Tengah,0,0,0,0,7,2,41,-36,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0,2.72,0,0.78,0.08,28.57%,585.71%,0,1
04-01-2020,ID-KI,Kalimantan Timur,1,0,0,1,17,1,3,13,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,4.79,0,0.28,0.03,5.88%,17.65%,0.33,0
04-01-2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,3.08,0,0,0,0.00%,0.00%,1,1
04-01-2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,1.45,0,0.72,0.07,50.00%,0.00%,0,0
04-01-2020,ID-KR,Kepulauan Riau,0,0,0,0,5,3,2,0,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0,2.59,0,1.55,0.16,60.00%,40.00%,0,1
04-01-2020,ID-LA,Lampung,0,0,0,0,7,2,0,5,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,0.77,0,0.22,0.02,28.57%,0.00%,1,0
04-01-2020,ID-MA,Maluku,0,0,1,-1,1,1,2,-2,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,0.54,0,0.54,0.05,100.00%,200.00%,1,1
04-01-2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,0.76,0,0,0,0.00%,0.00%,1,1
04-01-2020,ID-NB,Nusa Tenggara Barat,2,0,0,2,4,0,0,4,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.38,0.76,0,0,0,0.00%,0.00%,1,1
04-01-2020,ID-PA,Papua,0,0,1,-1,9,1,4,4,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0,2.07,0,0.23,0.02,11.11%,44.44%,0,1
04-01-2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,1.75,0,0.88,0.09,50.00%,50.00%,1,1
04-01-2020,ID-RI,Riau,0,1,0,-1,3,1,1,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.49,0.16,0.16,0.02,33.33%,33.33%,1,
04-01-2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,0.64,0,0,0,0.00%,0.00%,1,1
04-01-2020,ID-SN,Sulawesi Selatan,14,0,0,14,65,4,5,56,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.49,6.9,0,0.42,0.04,6.15%,7.69%,,0
04-01-2020,ID-ST,Sulawesi Tengah,0,0,0,0,2,0,0,2,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,0.68,0,0,0,0.00%,0.00%,1,1
04-01-2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,1.14,0,0,0,0.00%,0.00%,1,1
04-01-2020,ID-SA,Sulawesi Utara,2,0,0,2,3,1,5,-3,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,1.14,0,0.38,0.04,33.33%,166.67%,,1
04-01-2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,1.45,0,0,0,0.00%,12.50%,1,1
04-01-2020,ID-SS,Sumatera Selatan,0,0,0,0,5,2,1,2,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0,0.61,0,0.24,0.02,40.00%,20.00%,0,1
04-01-2020,ID-SU,Sumatera Utara,2,0,0,2,15,4,10,1,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,1.01,0,0.27,0.03,26.67%,66.67%,0.33,0
04-02-2020,ID-AC,Aceh,0,0,0,0,5,0,1,4,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0,0.95,0,0,0,0.00%,20.00%,1,1
04-02-2020,ID-BA,Bali,0,0,0,0,18,2,5,11,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0,4.27,0,0.47,0.05,11.11%,27.78%,0,1
04-02-2020,ID-BT,Banten,6,2,1,3,97,30,191,-124,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.56,9.05,0.19,2.8,0.28,30.93%,196.91%,0.5,2
04-02-2020,ID-BE,Bengkulu,0,0,0,0,1,1,0,0,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,0.5,0,0.5,0.05,100.00%,0.00%,1,1
04-02-2020,ID-JK,DKI Jakarta,70,5,2,63,537,112,114,311,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.45,49.51,0.46,10.33,1.03,20.86%,21.23%,1.19,5
04-02-2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,17,3,5,9,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0,4.68,0.28,0.83,0.08,17.65%,29.41%,0,
04-02-2020,IDN,Indonesia,113,13,9,91,1790,170,112,1508,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.43,6.75,0.05,0.64,0.06,9.50%,6.26%,0.76,0.62
04-02-2020,ID-JA,Jambi,0,0,0,0,2,0,4,-2,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,0.57,0,0,0,0.00%,200.00%,1,1
04-02-2020,ID-JB,Jawa Barat,15,5,1,9,194,36,88,70,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.33,4.3,0.11,0.8,0.08,18.56%,45.36%,0.75,5
04-02-2020,ID-JT,Jawa Tengah,5,2,2,1,142,34,42,66,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.14,3.9,0.05,0.93,0.09,23.94%,29.58%,0.26,0.25
04-02-2020,ID-JI,Jawa Timur,0,12,91,-103,126,59,536,-469,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,3.11,0.3,1.46,0.15,46.83%,425.40%,0,3
04-02-2020,ID-KB,Kalimantan Barat,0,1,0,-1,9,3,3,3,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,1.66,0.18,0.55,0.06,33.33%,33.33%,0,
04-02-2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0,1.74,0,0,0,0.00%,0.00%,1,1
04-02-2020,ID-KT,Kalimantan Tengah,0,0,0,0,7,2,41,-36,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0,2.72,0,0.78,0.08,28.57%,585.71%,1,1
04-02-2020,ID-KI,Kalimantan Timur,0,0,0,0,17,1,3,13,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0,4.79,0,0.28,0.03,5.88%,17.65%,0,1
04-02-2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,3.08,0,0,0,0.00%,0.00%,1,1
04-02-2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,1.45,0,0.72,0.07,50.00%,0.00%,1,1
04-02-2020,ID-KR,Kepulauan Riau,2,1,2,-1,7,4,4,-1,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.04,3.63,0.52,2.07,0.21,57.14%,57.14%,,
04-02-2020,ID-LA,Lampung,0,0,0,0,7,2,0,5,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,0.77,0,0.22,0.02,28.57%,0.00%,1,1
04-02-2020,ID-MA,Maluku,0,0,0,0,1,1,2,-2,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,0.54,0,0.54,0.05,100.00%,200.00%,1,1
04-02-2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,0.76,0,0,0,0.00%,0.00%,1,1
04-02-2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,4,0,0,4,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0,0.76,0,0,0,0.00%,0.00%,0,1
04-02-2020,ID-PA,Papua,0,0,1,-1,9,1,5,3,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0,2.07,0,0.23,0.02,11.11%,55.56%,1,1
04-02-2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,1.75,0,0.88,0.09,50.00%,50.00%,1,1
04-02-2020,ID-RI,Riau,4,0,0,4,7,1,1,5,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.66,1.15,0,0.16,0.02,14.29%,14.29%,,0
04-02-2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,0.64,0,0,0,0.00%,0.00%,1,1
04-02-2020,ID-SN,Sulawesi Selatan,0,2,4,-6,65,6,9,50,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0,6.9,0.21,0.64,0.06,9.23%,13.85%,0,
04-02-2020,ID-ST,Sulawesi Tengah,0,1,0,-1,2,1,0,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,0.68,0.34,0.34,0.03,50.00%,0.00%,1,
04-02-2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,1.14,0,0,0,0.00%,0.00%,1,1
04-02-2020,ID-SA,Sulawesi Utara,0,0,0,0,3,1,5,-3,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,1.14,0,0.38,0.04,33.33%,166.67%,0,1
04-02-2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,1.45,0,0,0,0.00%,12.50%,1,1
04-02-2020,ID-SS,Sumatera Selatan,6,0,0,6,11,2,1,8,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.73,1.34,0,0.24,0.02,18.18%,9.09%,,1
04-02-2020,ID-SU,Sumatera Utara,0,0,0,0,15,4,10,1,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0,1.01,0,0.27,0.03,26.67%,66.67%,0,1
04-03-2020,ID-AC,Aceh,0,0,0,0,5,0,1,4,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0,0.95,0,0,0,0.00%,20.00%,1,1
04-03-2020,ID-BA,Bali,3,0,0,3,21,2,5,14,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.71,4.98,0,0.47,0.05,9.52%,23.81%,,1
04-03-2020,ID-BT,Banten,4,0,4,0,101,30,195,-124,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.37,9.42,0,2.8,0.28,29.70%,193.07%,0.67,0
04-03-2020,ID-BE,Bengkulu,1,0,0,1,2,1,0,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.5,1,0,0.5,0.05,50.00%,0.00%,,1
04-03-2020,ID-JK,DKI Jakarta,71,6,2,63,608,118,116,374,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.55,56.06,0.55,10.88,1.09,19.41%,19.08%,1.01,1.2
04-03-2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,17,3,5,9,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0,4.68,0,0.83,0.08,17.65%,29.41%,1,0
04-03-2020,IDN,Indonesia,196,11,22,163,1986,181,134,1671,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.74,7.49,0.04,0.68,0.07,9.11%,6.75%,1.73,0.85
04-03-2020,ID-JA,Jambi,0,0,0,0,2,0,4,-2,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,0.57,0,0,0,0.00%,200.00%,1,1
04-03-2020,ID-JB,Jawa Barat,2,1,2,-1,196,37,90,69,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.04,4.34,0.02,0.82,0.08,18.88%,45.92%,0.13,0.2
04-03-2020,ID-JT,Jawa Tengah,19,1,5,13,161,35,47,79,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.52,4.43,0.03,0.96,0.1,21.74%,29.19%,3.8,0.5
